,corrected pval,Result
ANG_L,0.9991759624207397,False
ATC_L,0.9991759624207397,False
HIP_L,0.9991759624207397,False
IFC_L,0.9991759624207397,False
M1_L,0.9991759624207397,False
MFC_L,0.9991759624207397,False
OFC_L,0.9991759624207397,False
SMTC_L,0.9991759624207397,False
SPC_L,0.9991759624207397,False
V1_L,0.9991759624207397,False
aCING_L,0.9991759624207397,False
aINS_L,0.9991759624207397,False
aITC_L,0.9991759624207397,False
dlPFC_L,0.9991759624207397,False
iPFC_L,0.9991759624207397,False
pCING_L,0.9991759624207397,False
ANG_R,0.9991759624207397,False
ATC_R,0.9991759624207397,False
HIP_R,0.9991759624207397,False
IFC_R,0.9991759624207397,False
M1_R,0.9991759624207397,False
MFC_R,0.9991759624207397,False
OFC_R,0.9991759624207397,False
SMTC_R,0.9991759624207397,False
SPC_R,0.9991759624207397,False
V1_R,0.9991759624207397,False
aCING_R,0.9991759624207397,False
aINS_R,0.9991759624207397,False
aITC_R,0.9991759624207397,False
dlPFC_R,0.9991759624207397,False
iPFC_R,0.9991759624207397,False
pCING_R,0.9991759624207397,False
